subseries,mpn,operating_temp_min_c,operating_temp_max_c,jelf_id,tokens
LQW15AN_8Z,LQW15AN8N3J8ZD,-55,125,JELF243A-9138,8.3|J:|±5%|32|0.069|6.5|1500|6
LQW15AN_8Z,LQW15AN8N4G8ZD,-55,125,JELF243A-9138,8.4|G:|±2%|32|0.069|6.5|1500|6
LQW15AN_8Z,LQW15AN8N4J8ZD,-55,125,JELF243A-9138,8.4|J:|±5%|32|0.069|6.5|1500|6
LQW15AN_8Z,LQW15AN8N5G8ZD,-55,125,JELF243A-9138,8.5|G:|±2%|32|0.069|6.5|1500|6
LQW15AN_8Z,LQW15AN8N5J8ZD,-55,125,JELF243A-9138,8.5|J:|±5%|32|0.069|6.5|1500|6
LQW15AN_8Z,LQW15AN8N6G8ZD,-55,125,JELF243A-9138,8.6|G:|±2%|31|0.070|6.5|1420|6
LQW15AN_8Z,LQW15AN8N6J8ZD,-55,125,JELF243A-9138,8.6|J:|±5%|31|0.070|6.5|1420|6
LQW15AN_8Z,LQW15AN8N7G8ZD,-55,125,JELF243A-9138,8.7|G:|±2%|31|0.070|6.5|1420|6
LQW15AN_8Z,LQW15AN8N7J8ZD,-55,125,JELF243A-9138,8.7|J:|±5%|31|0.070|6.5|1420|6
LQW15AN_8Z,LQW15AN8N8G8ZD,-55,125,JELF243A-9138,8.8|G:|±2%|31|0.070|6.5|1420|6
LQW15AN_8Z,LQW15AN8N8J8ZD,-55,125,JELF243A-9138,8.8|J:|±5%|31|0.070|6.5|1420|6
LQW15AN_8Z,LQW15AN8N9G8ZD,-55,125,JELF243A-9138,8.9|G:|±2%|31|0.070|6.5|1420|6
LQW15AN_8Z,LQW15AN8N9J8ZD,-55,125,JELF243A-9138,8.9|J:|±5%|31|0.070|6.5|1420|6
LQW15AN_8Z,LQW15AN9N0G8ZD,-55,125,JELF243A-9138,9.0|G:|±2%|30|0.070|6.5|1420|6
LQW15AN_8Z,LQW15AN9N0J8ZD,-55,125,JELF243A-9138,9.0|J:|±5%|30|0.070|6.5|1420|6
LQW15AN_8Z,LQW15AN9N1G8ZD,-55,125,JELF243A-9138,9.1|G:|±2%|32|0.080|6.5|1400|6
LQW15AN_8Z,LQW15AN9N1J8ZD,-55,125,JELF243A-9138,9.1|J:|±5%|32|0.080|6.5|1400|6
LQW15AN_8Z,LQW15AN9N2G8ZD,-55,125,JELF243A-9138,9.2|G:|±2%|32|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N2J8ZD,-55,125,JELF243A-9138,9.2|J:|±5%|32|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N3G8ZD,-55,125,JELF243A-9138,9.3|G:|±2%|34|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N3J8ZD,-55,125,JELF243A-9138,9.3|J:|±5%|34|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N4G8ZD,-55,125,JELF243A-9138,9.4|G:|±2%|33|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N4J8ZD,-55,125,JELF243A-9138,9.4|J:|±5%|33|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N5G8ZD,-55,125,JELF243A-9138,9.5|G:|±2%|32|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N5J8ZD,-55,125,JELF243A-9138,9.5|J:|±5%|32|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N6G8ZD,-55,125,JELF243A-9138,9.6|G:|±2%|33|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N6J8ZD,-55,125,JELF243A-9138,9.6|J:|±5%|33|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N7G8ZD,-55,125,JELF243A-9138,9.7|G:|±2%|33|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N7J8ZD,-55,125,JELF243A-9138,9.7|J:|±5%|33|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N8G8ZD,-55,125,JELF243A-9138,9.8|G:|±2%|34|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N8J8ZD,-55,125,JELF243A-9138,9.8|J:|±5%|34|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N9G8ZD,-55,125,JELF243A-9138,9.9|G:|±2%|32|0.081|6.0|1400|6
LQW15AN_8Z,LQW15AN9N9J8ZD,-55,125,JELF243A-9138,9.9|J:|±5%|32|0.081|6.0|1400|6
LQW15AW_80,LQW15AW51NG80D,-40,140,JELF243A-0161,51|G:|±2%|33|0.47|2.10|480
LQW15AW_80,LQW15AW51NH80D,-40,140,JELF243A-0161,51|H:|±3%|33|0.47|2.10|480
LQW15AW_80,LQW15AW51NJ80D,-40,140,JELF243A-0161,51|J:|±5%|33|0.47|2.10|480
LQW15AW_80,LQW15AW53NG80D,-40,140,JELF243A-0161,53|G:|±2%|33|0.47|2.10|480
LQW15AW_80,LQW15AW53NH80D,-40,140,JELF243A-0161,53|H:|±3%|33|0.47|2.10|480
LQW15AW_80,LQW15AW53NJ80D,-40,140,JELF243A-0161,53|J:|±5%|33|0.47|2.10|480
LQW15AW_80,LQW15AW56NG80D,-40,140,JELF243A-0161,56|G:|±2%|33|0.52|2.10|480
LQW15AW_80,LQW15AW56NH80D,-40,140,JELF243A-0161,56|H:|±3%|33|0.52|2.10|480
LQW15AW_80,LQW15AW56NJ80D,-40,140,JELF243A-0161,56|J:|±5%|33|0.52|2.10|480
LQW15AW_80,LQW15AW68NG80D,-40,140,JELF243A-0161,68|G:|±2%|33|0.56|1.80|480
LQW15AW_80,LQW15AW68NH80D,-40,140,JELF243A-0161,68|H:|±3%|33|0.56|1.80|480
LQW15AW_80,LQW15AW68NJ80D,-40,140,JELF243A-0161,68|J:|±5%|33|0.56|1.80|480
LQW15AW_80,LQW15AW75NG80D,-40,140,JELF243A-0161,75|G:|±2%|33|0.61|1.80|450
LQW15AW_80,LQW15AW75NH80D,-40,140,JELF243A-0161,75|H:|±3%|33|0.61|1.80|450
LQW15AW_80,LQW15AW75NJ80D,-40,140,JELF243A-0161,75|J:|±5%|33|0.61|1.80|450
LQW15AW_80,LQW15AW82NG80D,-40,140,JELF243A-0161,82|G:|±2%|33|0.87|1.70|370
LQW15AW_80,LQW15AW82NH80D,-40,140,JELF243A-0161,82|H:|±3%|33|0.87|1.70|370
LQW15AW_80,LQW15AW82NJ80D,-40,140,JELF243A-0161,82|J:|±5%|33|0.87|1.70|370
LQW15AW_80,LQW15AWR10G80D,-40,140,JELF243A-0161,100|G:|±2%|33|1.00|1.60|350
LQW15AW_80,LQW15AWR10H80D,-40,140,JELF243A-0161,100|H:|±3%|33|1.00|1.60|350
LQW15AW_80,LQW15AWR10J80D,-40,140,JELF243A-0161,100|J:|±5%|33|1.00|1.60|350
LQW15AW_80,LQW15AWR12G80D,-40,140,JELF243A-0161,120|G:|±2%|33|1.20|1.40|320
LQW15AW_80,LQW15AWR12H80D,-40,140,JELF243A-0161,120|H:|±3%|33|1.20|1.40|320
LQW15AW_80,LQW15AWR12J80D,-40,140,JELF243A-0161,120|J:|±5%|33|1.20|1.40|320
LQW15AW_80,LQW15AWR15G80D,-40,140,JELF243A-0161,150|G:|±2%|33|1.71|1.40|280
LQW15AW_80,LQW15AWR15H80D,-40,140,JELF243A-0161,150|H:|±3%|33|1.71|1.40|280
LQW15AW_80,LQW15AWR15J80D,-40,140,JELF243A-0161,150|J:|±5%|33|1.71|1.40|280
LQW15AW_80,LQW15AWR16G80D,-40,140,JELF243A-0161,160|G:|±2%|33|1.86|1.30|280
LQW15AW_80,LQW15AWR16H80D,-40,140,JELF243A-0161,160|H:|±3%|33|1.86|1.30|280
LQW15AW_80,LQW15AWR16J80D,-40,140,JELF243A-0161,160|J:|±5%|33|1.86|1.30|280
LQW15AW_80,LQW15AWR18G80D,-40,140,JELF243A-0161,180|G:|±2%|33|2.20|1.30|260
LQW15AW_80,LQW15AWR18H80D,-40,140,JELF243A-0161,180|H:|±3%|33|2.20|1.30|260
LQW15AW_80,LQW15AWR18J80D,-40,140,JELF243A-0161,180|J:|±5%|33|2.20|1.30|260
LQW15AW_80,LQW15AWR22G80D,-40,140,JELF243A-0161,220|G:|±2%|33|2.75|1.10|220
LQW15AW_80,LQW15AWR22H80D,-40,140,JELF243A-0161,220|H:|±3%|33|2.75|1.10|220
LQW15AW_80,LQW15AWR22J80D,-40,140,JELF243A-0161,220|J:|±5%|33|2.75|1.10|220
LQW15CE_10,LQW15CE1R0M10D,-55,125,JELF243A-0187,1000|±20|0.94|120|480|270|135
LQW15CE_10,LQW15CE1R5M10D,-55,125,JELF243A-0187,1500|±20|1.50|120|350|190|95
LQW15CE_10,LQW15CE2R2M10D,-55,125,JELF243A-0187,2200|±20|1.80|100|300|170|85
LQW15CE_10,LQW15CE3R3M10D,-55,125,JELF243A-0187,3300|±20|3.65|80|220|130|65
LQW15CN_00,LQW15CN18NJ00D,-55,125,JELF243A-0087,18|±5%|0.046|3000|1400
LQW15CN_00,LQW15CN33NJ00D,-55,125,JELF243A-0087,33|±5%|0.065|1800|1300
LQW15CN_00,LQW15CN48NJ00D,-55,125,JELF243A-0087,48|±5%|0.078|1400|1100
LQW15CN_00,LQW15CN70NJ00D,-55,125,JELF243A-0087,70|±5%|0.12|1300|820
LQW15CN_00,LQW15CN96NJ00D,-55,125,JELF243A-0087,96|±5%|0.16|1100|730
LQW15CN_00,LQW15CNR13J00D,-55,125,JELF243A-0087,130|±5%|0.23|1000|640
LQW15CN_00,LQW15CNR16J00D,-55,125,JELF243A-0087,160|±5%|0.33|900|480
LQW15CN_00,LQW15CNR20J00D,-55,125,JELF243A-0087,200|±5%|0.47|800|390
LQW15CN_0Z,LQW15CN18NJ0ZD,-40,125,JELF243A-9141,18|±5%|0.046|3000|1400|3
LQW15CN_0Z,LQW15CN33NJ0ZD,-40,125,JELF243A-9141,33|±5%|0.065|1800|1300|3
LQW15CN_0Z,LQW15CN48NJ0ZD,-40,125,JELF243A-9141,48|±5%|0.078|1400|1100|3
LQW15CN_0Z,LQW15CN70NJ0ZD,-40,125,JELF243A-9141,70|±5%|0.12|1300|820|3
LQW15CN_0Z,LQW15CN96NJ0ZD,-40,125,JELF243A-9141,96|±5%|0.16|1100|730|3
LQW15CN_0Z,LQW15CNR13J0ZD,-40,125,JELF243A-9141,130|±5%|0.23|1000|640|3
LQW15CN_0Z,LQW15CNR16J0ZD,-40,125,JELF243A-9141,160|±5%|0.33|900|480|3
LQW15CN_0Z,LQW15CNR20J0ZD,-40,125,JELF243A-9141,200|±5%|0.47|800|390|3
LQW15CN_10,LQW15CN1R0M10D,-55,125,JELF243A-0096,1000|M:|±20%|0.94|120|270
LQW15CN_10,LQW15CN1R5M10D,-55,125,JELF243A-0096,1500|M:|±20%|1.50|120|190
LQW15CN_10,LQW15CN20NJ10D,-55,125,JELF243A-0096,20|J:|±5%|0.028|3000|2200
LQW15CN_10,LQW15CN20NK10D,-55,125,JELF243A-0096,20|K:|±10%|0.028|3000|2200
LQW15CN_10,LQW15CN2R2M10D,-55,125,JELF243A-0096,2200|M:|±20%|1.80|100|170
LQW15CN_10,LQW15CN34NJ10D,-55,125,JELF243A-0096,34|J:|±5%|0.036|2500|1800
LQW15CN_10,LQW15CN34NK10D,-55,125,JELF243A-0096,34|K:|±10%|0.036|2500|1800
LQW15CN_10,LQW15CN3R3M10D,-55,125,JELF243A-0096,3300|M:|±20%|3.65|80|130
LQW15CN_10,LQW15CN53NJ10D,-55,125,JELF243A-0096,53|J:|±5%|0.060|2000|1300
LQW15CN_10,LQW15CN53NK10D,-55,125,JELF243A-0096,53|K:|±10%|0.060|2000|1300
LQW15CN_10,LQW15CN77NJ10D,-55,125,JELF243A-0096,77|J:|±5%|0.090|2000|1100
LQW15CN_10,LQW15CN77NK10D,-55,125,JELF243A-0096,77|K:|±10%|0.090|2000|1100
LQW15CN_10,LQW15CNR11J10D,-55,125,JELF243A-0096,106|J:|±5%|0.144|1500|850
LQW15CN_10,LQW15CNR11K10D,-55,125,JELF243A-0096,106|K:|±10%|0.144|1500|850
LQW15CN_10,LQW15CNR14J10D,-55,125,JELF243A-0096,140|J:|±5%|0.216|1000|650
LQW15CN_10,LQW15CNR14K10D,-55,125,JELF243A-0096,140|K:|±10%|0.216|1000|650
LQW15CN_10,LQW15CNR18J10D,-55,125,JELF243A-0096,180|J:|±5%|0.312|1000|560
LQW15CN_10,LQW15CNR18K10D,-55,125,JELF243A-0096,180|K:|±10%|0.312|1000|560
LQW15CN_10,LQW15CNR22J10D,-55,125,JELF243A-0096,220|J:|±5%|0.47|1400|450
LQW15CN_10,LQW15CNR22K10D,-55,125,JELF243A-0096,220|K:|±10%|0.47|1400|450
LQW15CN_10,LQW15CNR27J10D,-55,125,JELF243A-0096,270|J:|±5%|0.52|830|420
LQW15CN_10,LQW15CNR27K10D,-55,125,JELF243A-0096,270|K:|±10%|0.52|830|420
LQW15CN_10,LQW15CNR33J10D,-55,125,JELF243A-0096,330|J:|±5%|0.56|520|390
LQW15CN_10,LQW15CNR33K10D,-55,125,JELF243A-0096,330|K:|±10%|0.56|520|390
LQW15CN_10,LQW15CNR39J10D,-55,125,JELF243A-0096,390|J:|±5%|0.62|450|370
LQW15CN_10,LQW15CNR39K10D,-55,125,JELF243A-0096,390|K:|±10%|0.62|450|370
LQW15CN_10,LQW15CNR42J10D,-55,125,JELF243A-0096,420|J:|±5%|0.62|400|370
LQW15CN_10,LQW15CNR42K10D,-55,125,JELF243A-0096,420|K:|±10%|0.62|400|370
LQW15CN_10,LQW15CNR47J10D,-55,125,JELF243A-0096,470|J:|±5%|0.66|380|350
LQW15CN_10,LQW15CNR47K10D,-55,125,JELF243A-0096,470|K:|±10%|0.66|380|350
LQW15CN_10,LQW15CNR56J10D,-55,125,JELF243A-0096,560|J:|±5%|0.71|300|300
LQW15CN_10,LQW15CNR56K10D,-55,125,JELF243A-0096,560|K:|±10%|0.71|300|300
LQW15CN_10,LQW15CNR68M10D,-55,125,JELF243A-0096,680|M:|±20%|0.78|290|290
LQW15CN_10,LQW15CNR82M10D,-55,125,JELF243A-0096,820|M:|±20%|0.84|200|275
LQW15CN_1Z,LQW15CN20NJ1ZD,-40,125,JELF243A-9142,20|J:|±5%|0.028|3000|2200|3
LQW15CN_1Z,LQW15CN20NK1ZD,-40,125,JELF243A-9142,20|K:|±10%|0.028|3000|2200|3
LQW15CN_1Z,LQW15CN34NJ1ZD,-40,125,JELF243A-9142,34|J:|±5%|0.036|2500|1800|3
LQW15CN_1Z,LQW15CN34NK1ZD,-40,125,JELF243A-9142,34|K:|±10%|0.036|2500|1800|3
LQW15CN_1Z,LQW15CN53NJ1ZD,-40,125,JELF243A-9142,53|J:|±5%|0.060|2000|1300|3
LQW15CN_1Z,LQW15CN53NK1ZD,-40,125,JELF243A-9142,53|K:|±10%|0.060|2000|1300|3
LQW15CN_1Z,LQW15CN77NJ1ZD,-40,125,JELF243A-9142,77|J:|±5%|0.090|2000|1100|3
LQW15CN_1Z,LQW15CN77NK1ZD,-40,125,JELF243A-9142,77|K:|±10%|0.090|2000|1100|3
LQW15CN_1Z,LQW15CNR11J1ZD,-40,125,JELF243A-9142,106|J:|±5%|0.144|1500|850|3
LQW15CN_1Z,LQW15CNR11K1ZD,-40,125,JELF243A-9142,106|K:|±10%|0.144|1500|850|3
LQW15CN_1Z,LQW15CNR14J1ZD,-40,125,JELF243A-9142,140|J:|±5%|0.216|1000|650|3
LQW15CN_1Z,LQW15CNR14K1ZD,-40,125,JELF243A-9142,140|K:|±10%|0.216|1000|650|3
LQW15CN_1Z,LQW15CNR18J1ZD,-40,125,JELF243A-9142,180|J:|±5%|0.312|1000|560|3
LQW15CN_1Z,LQW15CNR18K1ZD,-40,125,JELF243A-9142,180|K:|±10%|0.312|1000|560|3
LQW15CN_1Z,LQW15CNR22J1ZD,-40,125,JELF243A-9142,220|J:|±5%|0.47|1400|450|3
LQW15CN_1Z,LQW15CNR22K1ZD,-40,125,JELF243A-9142,220|K:|±10%|0.47|1400|450|3
LQW15CN_1Z,LQW15CNR27J1ZD,-40,125,JELF243A-9142,270|J:|±5%|0.52|830|420|3
LQW15CN_1Z,LQW15CNR27K1ZD,-40,125,JELF243A-9142,270|K:|±10%|0.52|830|420|3
LQW15CN_1Z,LQW15CNR33J1ZD,-40,125,JELF243A-9142,330|J:|±5%|0.56|520|390|3
LQW15CN_1Z,LQW15CNR33K1ZD,-40,125,JELF243A-9142,330|K:|±10%|0.56|520|390|3
LQW15CN_1Z,LQW15CNR39J1ZD,-40,125,JELF243A-9142,390|J:|±5%|0.62|450|370|3
LQW15CN_1Z,LQW15CNR39K1ZD,-40,125,JELF243A-9142,390|K:|±10%|0.62|450|370|3
LQW15CN_1Z,LQW15CNR42J1ZD,-40,125,JELF243A-9142,420|J:|±5%|0.62|400|370|3
LQW15CN_1Z,LQW15CNR42K1ZD,-40,125,JELF243A-9142,420|K:|±10%|0.62|400|370|3
LQW15CN_1Z,LQW15CNR47J1ZD,-40,125,JELF243A-9142,470|J:|±5%|0.66|380|350|3
LQW15CN_1Z,LQW15CNR47K1ZD,-40,125,JELF243A-9142,470|K:|±10%|0.66|380|350|3
LQW15CN_1Z,LQW15CNR56J1ZD,-40,125,JELF243A-9142,560|J:|±5%|0.71|300|300|3
LQW15CN_1Z,LQW15CNR56K1ZD,-40,125,JELF243A-9142,560|K:|±10%|0.71|300|300|3
LQW15DN_00,LQW15DN100M00D,-40,85,JELF243A-0169,10|±20%|4.7±15%|20|120|120
LQW15DN_00,LQW15DN150M00D,-40,85,JELF243A-0169,15|±20%|5.7±15%|20|100|100
LQW18AN_00,LQW18AN10NG00D,-55,125,JELF243A-0024,10|G:|±2%|35|0.11|6000|650
LQW18AN_00,LQW18AN10NJ00D,-55,125,JELF243A-0024,10|J:|±5%|35|0.11|6000|650
LQW18AN_00,LQW18AN11NG00D,-55,125,JELF243A-0024,11|G:|±2%|35|0.11|6000|650
LQW18AN_00,LQW18AN11NJ00D,-55,125,JELF243A-0024,11|J:|±5%|35|0.11|6000|650
LQW18AN_00,LQW18AN12NG00D,-55,125,JELF243A-0024,12|G:|±2%|35|0.13|6000|600
LQW18AN_00,LQW18AN12NJ00D,-55,125,JELF243A-0024,12|J:|±5%|35|0.13|6000|600
LQW18AN_00,LQW18AN13NG00D,-55,125,JELF243A-0024,13|G:|±2%|35|0.13|6000|600
LQW18AN_00,LQW18AN13NJ00D,-55,125,JELF243A-0024,13|J:|±5%|35|0.13|6000|600
LQW18AN_00,LQW18AN15NG00D,-55,125,JELF243A-0024,15|G:|±2%|40|0.13|6000|600
LQW18AN_00,LQW18AN15NJ00D,-55,125,JELF243A-0024,15|J:|±5%|40|0.13|6000|600
LQW18AN_00,LQW18AN16NG00D,-55,125,JELF243A-0024,16|G:|±2%|40|0.16|5500|550
LQW18AN_00,LQW18AN16NJ00D,-55,125,JELF243A-0024,16|J:|±5%|40|0.16|5500|550
LQW18AN_00,LQW18AN18NG00D,-55,125,JELF243A-0024,18|G:|±2%|40|0.16|5500|550
LQW18AN_00,LQW18AN18NJ00D,-55,125,JELF243A-0024,18|J:|±5%|40|0.16|5500|550
LQW18AN_00,LQW18AN20NG00D,-55,125,JELF243A-0024,20|G:|±2%|40|0.16|4900|550
LQW18AN_00,LQW18AN20NJ00D,-55,125,JELF243A-0024,20|J:|±5%|40|0.16|4900|550
LQW18AN_00,LQW18AN22NG00D,-55,125,JELF243A-0024,22|G:|±2%|40|0.17|4600|500
LQW18AN_00,LQW18AN22NJ00D,-55,125,JELF243A-0024,22|J:|±5%|40|0.17|4600|500
LQW18AN_00,LQW18AN24NG00D,-55,125,JELF243A-0024,24|G:|±2%|40|0.21|3800|500
LQW18AN_00,LQW18AN24NJ00D,-55,125,JELF243A-0024,24|J:|±5%|40|0.21|3800|500
LQW18AN_00,LQW18AN27NG00D,-55,125,JELF243A-0024,27|G:|±2%|40|0.21|3700|440
LQW18AN_00,LQW18AN27NJ00D,-55,125,JELF243A-0024,27|J:|±5%|40|0.21|3700|440
LQW18AN_00,LQW18AN2N2D00D,-55,125,JELF243A-0024,2.2|D:|±0.5|nH|16|0.042|6000|700
LQW18AN_00,LQW18AN30NG00D,-55,125,JELF243A-0024,30|G:|±2%|40|0.23|3300|420
LQW18AN_00,LQW18AN30NJ00D,-55,125,JELF243A-0024,30|J:|±5%|40|0.23|3300|420
LQW18AN_00,LQW18AN33NG00D,-55,125,JELF243A-0024,33|G:|±2%|40|0.23|3200|420
LQW18AN_00,LQW18AN33NJ00D,-55,125,JELF243A-0024,33|J:|±5%|40|0.23|3200|420
LQW18AN_00,LQW18AN36NG00D,-55,125,JELF243A-0024,36|G:|±2%|40|0.26|2900|400
LQW18AN_00,LQW18AN36NJ00D,-55,125,JELF243A-0024,36|J:|±5%|40|0.26|2900|400
LQW18AN_00,LQW18AN39NG00D,-55,125,JELF243A-0024,39|G:|±2%|40|0.26|2800|400
LQW18AN_00,LQW18AN39NJ00D,-55,125,JELF243A-0024,39|J:|±5%|40|0.26|2800|400
LQW18AN_00,LQW18AN3N6C00D,-55,125,JELF243A-0024,3.6|C:|±0.2|nH|25|0.059|6000|850
LQW18AN_00,LQW18AN3N6D00D,-55,125,JELF243A-0024,3.6|D:|±0.5|nH|25|0.059|6000|850
LQW18AN_00,LQW18AN3N9C00D,-55,125,JELF243A-0024,3.9|C:|±0.2|nH|35|0.059|6000|850
LQW18AN_00,LQW18AN3N9D00D,-55,125,JELF243A-0024,3.9|D:|±0.5|nH|35|0.059|6000|850
LQW18AN_00,LQW18AN43NG00D,-55,125,JELF243A-0024,43|G:|±2%|40|0.29|2700|380
LQW18AN_00,LQW18AN43NJ00D,-55,125,JELF243A-0024,43|J:|±5%|40|0.29|2700|380
LQW18AN_00,LQW18AN47NG00D,-55,125,JELF243A-0024,47|G:|±2%|38|0.29|2600|380
LQW18AN_00,LQW18AN47NJ00D,-55,125,JELF243A-0024,47|J:|±5%|38|0.29|2600|380
LQW18AN_00,LQW18AN4N3C00D,-55,125,JELF243A-0024,4.3|C:|±0.2|nH|35|0.059|6000|850
LQW18AN_00,LQW18AN4N3D00D,-55,125,JELF243A-0024,4.3|D:|±0.5|nH|35|0.059|6000|850
LQW18AN_00,LQW18AN4N7D00D,-55,125,JELF243A-0024,4.7|D:|±0.5|nH|35|0.059|6000|850
LQW18AN_00,LQW18AN51NG00D,-55,125,JELF243A-0024,51|G:|±2%|38|0.33|2500|370
LQW18AN_00,LQW18AN51NJ00D,-55,125,JELF243A-0024,51|J:|±5%|38|0.33|2500|370
LQW18AN_00,LQW18AN56NG00D,-55,125,JELF243A-0024,56|G:|±2%|38|0.35|2400|360
LQW18AN_00,LQW18AN56NJ00D,-55,125,JELF243A-0024,56|J:|±5%|38|0.35|2400|360
LQW18AN_00,LQW18AN5N6C00D,-55,125,JELF243A-0024,5.6|C:|±0.2|nH|35|0.082|6000|750
LQW18AN_00,LQW18AN5N6D00D,-55,125,JELF243A-0024,5.6|D:|±0.5|nH|35|0.082|6000|750
LQW18AN_00,LQW18AN62NG00D,-55,125,JELF243A-0024,62|G:|±2%|38|0.51|2300|280
LQW18AN_00,LQW18AN62NJ00D,-55,125,JELF243A-0024,62|J:|±5%|38|0.51|2300|280
LQW18AN_00,LQW18AN68NG00D,-55,125,JELF243A-0024,68|G:|±2%|38|0.38|2200|340
LQW18AN_00,LQW18AN68NJ00D,-55,125,JELF243A-0024,68|J:|±5%|38|0.38|2200|340
LQW18AN_00,LQW18AN6N2C00D,-55,125,JELF243A-0024,6.2|C:|±0.2|nH|35|0.082|6000|750
LQW18AN_00,LQW18AN6N2D00D,-55,125,JELF243A-0024,6.2|D:|±0.5|nH|35|0.082|6000|750
LQW18AN_00,LQW18AN6N8C00D,-55,125,JELF243A-0024,6.8|C:|±0.2|nH|35|0.082|6000|750
LQW18AN_00,LQW18AN6N8D00D,-55,125,JELF243A-0024,6.8|D:|±0.5|nH|35|0.082|6000|750
LQW18AN_00,LQW18AN72NG00D,-55,125,JELF243A-0024,72|G:|±2%|34|0.56|2100|270
LQW18AN_00,LQW18AN72NJ00D,-55,125,JELF243A-0024,72|J:|±5%|34|0.56|2100|270
LQW18AN_00,LQW18AN75NG00D,-55,125,JELF243A-0024,75|G:|±2%|34|0.56|2050|270
LQW18AN_00,LQW18AN75NJ00D,-55,125,JELF243A-0024,75|J:|±5%|34|0.56|2050|270
LQW18AN_00,LQW18AN7N5C00D,-55,125,JELF243A-0024,7.5|C:|±0.2|nH|35|0.082|6000|750
LQW18AN_00,LQW18AN7N5D00D,-55,125,JELF243A-0024,7.5|D:|±0.5|nH|35|0.082|6000|750
LQW18AN_00,LQW18AN82NG00D,-55,125,JELF243A-0024,82|G:|±2%|34|0.60|2000|250
LQW18AN_00,LQW18AN82NJ00D,-55,125,JELF243A-0024,82|J:|±5%|34|0.60|2000|250
LQW18AN_00,LQW18AN8N2C00D,-55,125,JELF243A-0024,8.2|C:|±0.2|nH|35|0.11|6000|650
LQW18AN_00,LQW18AN8N2D00D,-55,125,JELF243A-0024,8.2|D:|±0.5|nH|35|0.11|6000|650
LQW18AN_00,LQW18AN8N7C00D,-55,125,JELF243A-0024,8.7|C:|±0.2|nH|35|0.11|6000|650
LQW18AN_00,LQW18AN8N7D00D,-55,125,JELF243A-0024,8.7|D:|±0.5|nH|35|0.11|6000|650
LQW18AN_00,LQW18AN91NG00D,-55,125,JELF243A-0024,91|G:|±2%|34|0.64|1900|230
LQW18AN_00,LQW18AN91NJ00D,-55,125,JELF243A-0024,91|J:|±5%|34|0.64|1900|230
LQW18AN_00,LQW18AN9N1C00D,-55,125,JELF243A-0024,9.1|C:|±0.2|nH|35|0.11|6000|650
LQW18AN_00,LQW18AN9N1D00D,-55,125,JELF243A-0024,9.1|D:|±0.5|nH|35|0.11|6000|650
LQW18AN_00,LQW18AN9N5D00D,-55,125,JELF243A-0024,9.5|D:|±0.5|nH|35|0.11|6000|650
LQW18AN_00,LQW18ANR10G00D,-55,125,JELF243A-0024,100|G:|±2%|34|0.68|1800|220
LQW18AN_00,LQW18ANR10J00D,-55,125,JELF243A-0024,100|J:|±5%|34|0.68|1800|220
LQW18AN_00,LQW18ANR11G00D,-55,125,JELF243A-0024,110|G:|±2%|32|1.2|1700|200
LQW18AN_00,LQW18ANR11J00D,-55,125,JELF243A-0024,110|J:|±5%|32|1.2|1700|200
LQW18AN_00,LQW18ANR12G00D,-55,125,JELF243A-0024,120|G:|±2%|32|1.3|1600|180
LQW18AN_00,LQW18ANR12J00D,-55,125,JELF243A-0024,120|J:|±5%|32|1.3|1600|180
LQW18AN_00,LQW18ANR13G00D,-55,125,JELF243A-0024,130|G:|±2%|32|1.4|1450|170
LQW18AN_00,LQW18ANR13J00D,-55,125,JELF243A-0024,130|J:|±5%|32|1.4|1450|170
LQW18AN_00,LQW18ANR15G00D,-55,125,JELF243A-0024,150|G:|±2%|32|1.5|1400|160
LQW18AN_00,LQW18ANR15J00D,-55,125,JELF243A-0024,150|J:|±5%|32|1.5|1400|160
LQW18AN_00,LQW18ANR16G00D,-55,125,JELF243A-0024,160|G:|±2%|32|2.1|1350|150
LQW18AN_00,LQW18ANR16J00D,-55,125,JELF243A-0024,160|J:|±5%|32|2.1|1350|150
LQW18AN_00,LQW18ANR18G00D,-55,125,JELF243A-0024,180|G:|±2%|25|2.2|1300|140
LQW18AN_00,LQW18ANR18J00D,-55,125,JELF243A-0024,180|J:|±5%|25|2.2|1300|140
LQW18AN_00,LQW18ANR20G00D,-55,125,JELF243A-0024,200|G:|±2%|25|2.4|1250|120
LQW18AN_00,LQW18ANR20J00D,-55,125,JELF243A-0024,200|J:|±5%|25|2.4|1250|120
