mpn,size_code,resistance_ohms,tolerance,tcr,power_w,voltage_v,temp_min_c,temp_max_c,length_mm,width_mm,height_mm
RC0805FR-071R27L,0805,1.27,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07681RL,0805,681,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-1315RL,0603,15,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0603JR-104K7L,0603,4700,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-07169RL,0805,169,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07215RL,0805,215,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071K3L,0805,1300,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-071ML,0805,1000000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-0782KL,0603,82000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0711K8L,0805,11800,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0725R5L,0805,25.5,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071R02L,0805,1.02,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071K58L,0805,1580,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0793K1L,0805,93100,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-073K74L,0805,3740,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0714K7L,0805,14700,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0711KL,0805,11000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-0782RL,0603,82,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805DR-07464RL,0805,464,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07150KL,0805,150000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0756K2L,0805,56200,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07634KL,0805,634000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0739KL,0805,39000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-131M2L,0603,1200000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0736KL,0805,36000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-7W33KL,0603,33000,5%,-/+200 ppm/C,0.2,75,-55,155,1.6,0.8,0.45
RC0805FR-072K21L,0805,2210,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-101K2L,0603,1200,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0733KL,0805,33000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0757R6L,0805,57.6,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071K69L,0805,1690,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0738K3L,0805,38300,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0762KL,0805,62000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-073K16L,0805,3160,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0719K6L,0805,19600,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07536RL,0805,536,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07360KL,0805,360000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-07680KL,0603,680000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-07261RL,0805,261,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-075R11L,0805,5.11,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0724RL,0805,24,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-075M1L,0603,5100000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-071M4L,0805,1400000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071R82L,0805,1.82,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-131KL,0603,1000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-074K87L,0805,4870,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0711R3L,0805,11.3,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0745R3L,0805,45.3,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07301KL,0805,301000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0710KL,0805,10000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0727R4L,0805,27.4,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07432RL,0805,432,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-072R61L,0805,2.61,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-072M49L,0805,2490000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-07267KL,0805,267000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0775KL,0805,75000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-10820RL,0603,820,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0718K2L,0805,18200,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07412RL,0805,412,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-075M62L,0805,5620000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07158KL,0805,158000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07430RL,0805,430,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07499RL,0805,499,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0734R8L,0805,34.8,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-13330RL,0603,330,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0603JR-1310KL,0603,10000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805DR-071KL,0805,1000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07147KL,0805,147000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0716K2L,0805,16200,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-074R87L,0805,4.87,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0720RL,0805,20,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-13100RL,0603,100,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0723R2L,0805,23.2,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-10470KL,0603,470000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-075M6L,0805,5600000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-13220RL,0603,220,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0603JR-1324KL,0603,24000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-07562RL,0805,562,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-1310ML,0603,10000000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0734R8L,0805,34.8,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-074R22L,0805,4.22,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0710K2L,0805,10200,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07402KL,0805,402000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-074K75L,0805,4750,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-131K8L,0603,1800,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805DR-07324RL,0805,324,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-07330RL,0805,330,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0768R1L,0805,68.1,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-07220RL,0805,220,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-134R7L,0603,4.7,5%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0714R7L,0805,14.7,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071R21L,0805,1.21,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-1320KL,0603,20000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-07210RL,0805,210,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07100KL,0805,100000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-07750KL,0603,750000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-07147RL,0805,147,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-075R36L,0805,5.36,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-077M5L,0603,7500000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805DR-074K22L,0805,4220,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-07140KL,0805,140000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071R43L,0805,1.43,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071K62L,0805,1620,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-10100RL,0603,100,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-07120RL,0805,120,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0717R8L,0805,17.8,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-7W1R8L,0603,1.8,5%,-/+200 ppm/C,0.2,75,-55,155,1.6,0.8,0.45
RC0603JR-10510RL,0603,510,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0761R9L,0805,61.9,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-072M2L,0805,2200000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071K54L,0805,1540,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0735R7L,0805,35.7,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07137KL,0805,137000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0722RL,0805,22,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0710K7L,0805,10700,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07191KL,0805,191000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0710KL,0805,10000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0737K4L,0805,37400,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071R05L,0805,1.05,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07680RL,0805,680,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0743KL,0805,43000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-072R7L,0805,2.7,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071KL,0805,1000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-7W470RL,0603,470,5%,-/+200 ppm/C,0.2,75,-55,155,1.6,0.8,0.45
RC0805DR-072K2L,0805,2200,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07215KL,0805,215000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07511RL,0805,511,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0741K2L,0805,41200,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0720R5L,0805,20.5,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07127KL,0805,127000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0738R3L,0805,38.3,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-131M5L,0603,1500000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805DR-0769K8L,0805,69800,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07392RL,0805,392,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-07102KL,0805,102000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-075M49L,0805,5490000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-0768KL,0603,68000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-074M7L,0805,4700000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07453KL,0805,453000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0757K6L,0805,57600,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-1010ML,0603,10000000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-072K43L,0805,2430,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-074R64L,0805,4.64,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071R96L,0805,1.96,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0762RL,0805,62,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-074K53L,0805,4530,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-073K92L,0805,3920,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07576RL,0805,576,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07464RL,0805,464,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-073M4L,0805,3400000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-7W30KL,0603,30000,5%,-/+200 ppm/C,0.2,75,-55,155,1.6,0.8,0.45
RC0805FR-071K27L,0805,1270,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07309RL,0805,309,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-073R57L,0805,3.57,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-13200RL,0603,200,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0603JR-1018KL,0603,18000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0710R5L,0805,10.5,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071K5L,0805,1500,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0729K4L,0805,29400,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-072R1L,0805,2.1,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0759KL,0805,59000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07165RL,0805,165,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0722K1L,0805,22100,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07232KL,0805,232000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07130RL,0805,130,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071K2L,0805,1200,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07442KL,0805,442000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0711R5L,0805,11.5,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07187KL,0805,187000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07267KL,0805,267000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0768KL,0805,68000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07442RL,0805,442,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0746R4L,0805,46.4,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-075M1L,0805,5100000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0739K2L,0805,39200,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07105KL,0805,105000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0719R6L,0805,19.6,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07287RL,0805,287,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-077R5L,0603,7.5,5%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0722KL,0805,22000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-102KL,0603,2000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-072K94L,0805,2940,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0723R7L,0805,23.7,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07390KL,0805,390000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-073K24L,0805,3240,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07348RL,0805,348,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0714K3L,0805,14300,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-072R74L,0805,2.74,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0753K6L,0805,53600,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-078K66L,0805,8660,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0724R3L,0805,24.3,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-076R2L,0603,6.2,5%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0603JR-07910KL,0603,910000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-071K18L,0805,1180,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07294RL,0805,294,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07110KL,0805,110000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0722R1L,0805,22.1,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-072M37L,0805,2370000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-136R8L,0603,6.8,5%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0603JR-133KL,0603,3000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-07560KL,0805,560000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0722KL,0805,22000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-073R01L,0805,3.01,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-07110KL,0805,110000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-13180RL,0603,180,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805DR-07191KL,0805,191000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-072R43L,0805,2.43,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0763R4L,0805,63.4,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0732R4L,0805,32.4,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0732K4L,0805,32400,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-072K55L,0805,2550,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-073R24L,0805,3.24,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-077K5L,0603,7500,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0734K8L,0805,34800,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0735K7L,0805,35700,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07133KL,0805,133000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0720KL,0805,20000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-073RL,0805,3,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0712R1L,0805,12.1,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071M15L,0805,1150000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805BR-0710KL,0805,10000,0.1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-7W3RL,0603,3,5%,-/+200 ppm/C,0.2,75,-55,155,1.6,0.8,0.45
RC0603JR-1368RL,0603,68,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-07330RL,0805,330,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0776K8L,0805,76800,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0733RL,0805,33,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-132M7L,0603,2700000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-071R58L,0805,1.58,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07169KL,0805,169000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-10270RL,0603,270,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-075K9L,0805,5900,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07150RL,0805,150,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07121KL,0805,121000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-10220RL,0603,220,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0603JR-0791RL,0603,91,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-071M27L,0805,1270000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-07178KL,0805,178000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-071R69L,0805,1.69,1%,-/+200 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-072M74L,0805,2740000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-105K1L,0603,5100,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-071K47L,0805,1470,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-10330RL,0603,330,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0603JR-1030KL,0603,30000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-07143RL,0805,143,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-132ML,0603,2000000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0712K4L,0805,12400,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0724R9L,0805,24.9,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-073K3L,0805,3300,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805DR-0751KL,0805,51000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-103K3L,0603,3300,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-07107KL,0805,107000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-102K2L,0603,2200,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-0736RL,0805,36,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-075R1L,0603,5.1,5%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805FR-071M74L,0805,1740000,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0603JR-1356KL,0603,56000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RC0805DR-073KL,0805,3000,0.5%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
RC0805FR-0721R5L,0805,21.5,1%,-/+100 ppm/C,0.125,150,-55,155,2,1.25,0.5
