mpn,size_code,resistance_ohms,tolerance,tcr,power_w,voltage_v,temp_min_c,temp_max_c,length_mm,width_mm,height_mm
RT0603FRE07430RL,0603,430,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE072RL,0603,2,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0727RL,0603,27,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE1375RL,0603,75,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE13200RL,0603,200,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRA0715KL,0805,15000,0.1%,-/+5 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE071K54L,0603,1540,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07237RL,0603,237,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07287RL,0603,287,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0754R9L,0603,54.9,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC0720KL,0805,20000,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE07215RL,0603,215,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0716KL,0603,16000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07280KL,0603,280000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD071K8L,0603,1800,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB07330KL,0805,330000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE07169KL,0603,169000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE071K18L,0603,1180,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE1012K1L,0603,12100,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0715RL,0603,15,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0730K1L,0603,30100,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE077K5L,0603,7500,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD07680KL,0603,680000,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0730RL,0603,30,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD072K2L,0603,2200,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE10475RL,0603,475,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD07340KL,0603,340000,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC072K55L,0805,2550,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRD0782KL,0603,82000,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0736RL,0603,36,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0739K2L,0603,39200,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE072R7L,0603,2.7,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB074K53L,0805,4530,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE072K05L,0603,2050,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07169RL,0603,169,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE072R2L,0603,2.2,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0744K8L,0603,44800,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD07825KL,0603,825000,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07255KL,0603,255000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE071K13L,0603,1130,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0716K2L,0805,16200,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0805BRC0710K5L,0805,10500,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE077K15L,0603,7150,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07180KL,0603,180000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0726R1L,0603,26.1,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB078K66L,0805,8660,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE07147KL,0603,147000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE071K43L,0603,1430,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0715KL,0805,15000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE0716R2L,0603,16.2,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD0733RL,0603,33,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07294RL,0603,294,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0722KL,0805,22000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE074K32L,0603,4320,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD073K32L,0603,3320,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0780R6L,0603,80.6,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0734K8L,0805,34800,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE072K67L,0603,2670,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0751KL,0603,51000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE1010RL,0603,10,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD0727RL,0603,27,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0740R2L,0603,40.2,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD0775KL,0603,75000,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07118RL,0603,118,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC07348RL,0805,348,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0805BRB0739KL,0805,39000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0805BRB0720KL,0805,20000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE0713K3L,0603,13300,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0718R2L,0603,18.2,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0743RL,0603,43,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE071K91L,0603,1910,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD07249KL,0603,249000,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0722K1L,0805,22100,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603WRA0710KL,0603,10000,0.05%,-/+5 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD0724K9L,0603,24900,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD07470RL,0603,470,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE13470KL,0603,470000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0718K2L,0603,18200,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE1322KL,0603,22000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07590KL,0603,590000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE071ML,0603,1000000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0721R5L,0603,21.5,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07249KL,0603,249000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC0733KL,0805,33000,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0805BRC07300KL,0805,300000,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603WRD0720KL,0603,20000,0.05%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603WRB0710KL,0603,10000,0.05%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC072K2L,0805,2200,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE0733KL,0603,33000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07390RL,0603,390,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0722R6L,0603,22.6,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0717R8L,0603,17.8,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07240KL,0603,240000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07226RL,0603,226,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD075K1L,0603,5100,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0720RL,0603,20,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD073K6L,0603,3600,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE079K1L,0603,9100,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0720RL,0805,20,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE0715K8L,0603,15800,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07383RL,0603,383,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE13150KL,0603,150000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE131K2L,0603,1200,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603WRB07100KL,0603,100000,0.05%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0756RL,0805,56,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE075R6L,0603,5.6,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0739R2L,0603,39.2,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD0747KL,0603,47000,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC07100KL,0805,100000,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRD073K9L,0603,3900,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0724K9L,0805,24900,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRD0745K3L,0603,45300,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07806KL,0603,806000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE1333K2L,0603,33200,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC071KL,0805,1000,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE07162RL,0603,162,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07158KL,0603,158000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE072R49L,0603,2.49,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0730KL,0805,30000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE075K76L,0603,5760,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE13150RL,0603,150,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0728KL,0805,28000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE0739RL,0603,39,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB077K5L,0805,7500,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE0759RL,0603,59,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0717K4L,0603,17400,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC07160KL,0805,160000,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRD0731K6L,0603,31600,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD077K5L,0603,7500,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07330KL,0603,330000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0768RL,0603,68,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07249RL,0603,249,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07715RL,0603,715,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07619RL,0603,619,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE073K24L,0603,3240,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0790R9L,0603,90.9,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07261RL,0603,261,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0746R4L,0603,46.4,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0710K7L,0805,10700,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRD07820RL,0603,820,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0768KL,0603,68000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE078R25L,0603,8.25,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07422RL,0603,422,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07604RL,0603,604,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD0739K2L,0603,39200,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE071K21L,0603,1210,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07182KL,0603,182000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE071K69L,0603,1690,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07240RL,0603,240,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD0749K9L,0603,49900,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE072R21L,0603,2.21,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD073KL,0603,3000,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0710RL,0805,10,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE07340RL,0603,340,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07165KL,0603,165000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD073K3L,0603,3300,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07267RL,0603,267,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD07510RL,0603,510,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD0721KL,0603,21000,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC071K5L,0805,1500,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE1310RL,0603,10,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE073KL,0603,3000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0710KL,0805,10000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0805BRB071K82L,0805,1820,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603WRB071K2L,0603,1200,0.05%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0732K4L,0603,32400,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0720K5L,0603,20500,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB073K32L,0805,3320,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE07133KL,0603,133000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE076K81L,0603,6810,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0778K7L,0805,78700,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE0749K9L,0603,49900,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE133K3L,0603,3300,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB072K32L,0805,2320,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603LRA074K99L,0603,4990,0.01%,-/+5 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE072K49L,0603,2490,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE075K23L,0603,5230,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE1315RL,0603,15,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE072K55L,0603,2550,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0759KL,0603,59000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE131K5L,0603,1500,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB074K42L,0805,4420,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE1347KL,0603,47000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07215KL,0603,215000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD079K1L,0603,9100,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB073K24L,0805,3240,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE07191KL,0603,191000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0741K2L,0603,41200,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07220KL,0603,220000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE075K1L,0603,5100,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB075K62L,0805,5620,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE0713RL,0603,13,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07180RL,0603,180,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0721K5L,0603,21500,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07499KL,0603,499000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07243KL,0603,243000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603LRD072KL,0603,2000,0.01%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD076K8L,0603,6800,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07680RL,0603,680,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC0725K5L,0805,25500,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0805BRB075K9L,0805,5900,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE074K02L,0603,4020,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE071K3L,0603,1300,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD07909RL,0603,909,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE072R55L,0603,2.55,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE074K7L,0603,4700,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07124RL,0603,124,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0721KL,0603,21000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE133K92L,0603,3920,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0727KL,0603,27000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB07121RL,0805,121,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE071K2L,0603,1200,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07562KL,0603,562000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07750RL,0603,750,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0734R8L,0603,34.8,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603WRD0730KL,0603,30000,0.05%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0713KL,0805,13000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE132KL,0603,2000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE073K48L,0603,3480,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB074K99L,0805,4990,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE1010KL,0603,10000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07487RL,0603,487,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE071K33L,0603,1330,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0747R5L,0603,47.5,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE1021K5L,0603,21500,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07681RL,0603,681,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0714RL,0603,14,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC07200KL,0805,200000,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE13330RL,0603,330,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603WRB072KL,0603,2000,0.05%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD072K74L,0603,2740,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB07102KL,0805,102000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE07270KL,0603,270000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0719K6L,0603,19600,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB072K2L,0805,2200,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRD072K7L,0603,2700,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE073K74L,0603,3740,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRD073K65L,0603,3650,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07511KL,0603,511000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0768KL,0805,68000,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRD0727KL,0603,27000,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE10150KL,0603,150000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0729K4L,0603,29400,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07178KL,0603,178000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0760K4L,0603,60400,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE07649RL,0603,649,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRB0725K5L,0805,25500,0.1%,-/+10 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0805BRC071K6L,0805,1600,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRE07374KL,0603,374000,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0805BRC071K8L,0805,1800,0.1%,-/+15 ppm/C,0.125,150,-55,155,2,1.25,0.5
RT0603FRD073K57L,0603,3570,1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE0714K7L,0603,14700,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603FRE13221RL,0603,221,1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
